source,addr:TW:dataset,addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:full,x,y
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,17號,,,新竹市北區舊港里5鄰舊港17號,244168.56,2748636.16
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,17之1號,,,新竹市北區舊港里5鄰舊港17之1號,244169.33,2748628.99
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,18號,,,新竹市北區舊港里5鄰舊港18號,244191.35,2748630.27
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,21號,,,新竹市北區舊港里5鄰舊港21號,244164.46,2748651.53
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,22號,,,新竹市北區舊港里5鄰舊港22號,244185.09,2748642.63
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,22之1號,,,新竹市北區舊港里5鄰舊港22之1號,244187.52,2748647.94
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,23號,,,新竹市北區舊港里5鄰舊港23號,244190.16,2748654.84
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,24號,,,新竹市北區舊港里5鄰舊港24號,244151.45,2748655.31
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,24之1號,,,新竹市北區舊港里5鄰舊港24之1號,244200.83,2748687.63
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,25號,,,新竹市北區舊港里5鄰舊港25號,244161.94,2748671.87
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,25之1號,,,新竹市北區舊港里5鄰舊港25之1號,244162.2,2748663.14
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,25之2號,,,新竹市北區舊港里5鄰舊港25之2號,244159.85,2748683.79
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,27號,,,新竹市北區舊港里5鄰舊港27號,244169.15,2748698.25
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,28號,,,新竹市北區舊港里5鄰舊港28號,244210.47,2748711.48
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,29號,,,新竹市北區舊港里5鄰舊港29號,244164.69,2748719.63
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,29之1號,,,新竹市北區舊港里5鄰舊港29之1號,244179.66,2748725.32
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,30號,,,新竹市北區舊港里5鄰舊港30號,244202.88,2748708.38
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,30之1號,,,新竹市北區舊港里7鄰舊港30之1號,244206.51,2748702.52
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,31號,,,新竹市北區舊港里6鄰舊港31號,244149.61,2748711.45
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,33號,,,新竹市北區舊港里6鄰舊港33號,244146.54,2748742.18
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,34號,,,新竹市北區舊港里6鄰舊港34號,244149.77,2748753.9
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,35號,,,新竹市北區舊港里6鄰舊港35號,244152.68,2748760.24
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,36號,,,新竹市北區舊港里6鄰舊港36號,244153.9,2748774.66
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,38號,,,新竹市北區舊港里7鄰舊港38號,244129.39,2748802.58
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,38之1號,,,新竹市北區舊港里7鄰舊港38之1號,244155.59,2748797.55
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,39號,,,新竹市北區舊港里7鄰舊港39號,244131.81,2748783.24
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,40號,,,新竹市北區舊港里7鄰舊港40號,244131.24,2748749.4
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,41號,,,新竹市北區舊港里7鄰舊港41號,244126.31,2748769.33
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,42號,,,新竹市北區舊港里7鄰舊港42號,244111.2,2748765.49
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,42之2號,,,新竹市北區舊港里7鄰舊港42之2號,244108.12,2748782.13
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,43號,,,新竹市北區舊港里7鄰舊港43號,244100.55,2748805.22
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,44號,,,新竹市北區舊港里7鄰舊港44號,244110.08,2748820.31
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,45號,,,新竹市北區舊港里7鄰舊港45號,244089.69,2748820.8
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,47號,,,新竹市北區舊港里7鄰舊港47號,244067.22,2748821.89
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,47之1號,,,新竹市北區舊港里7鄰舊港47之1號,244033.73,2748874.04
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,48號,,,新竹市北區舊港里7鄰舊港48號,244068.17,2748804.41
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,7,,舊港,48之1號,,,新竹市北區舊港里7鄰舊港48之1號,244030.27,2748823.36
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,49號,,,新竹市北區舊港里6鄰舊港49號,244123.31,2748731.67
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,49之1號,,,新竹市北區舊港里6鄰舊港49之1號,244105.31,2748750.63
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,49之2號,,,新竹市北區舊港里6鄰舊港49之2號,244122.21,2748740.9
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,50號,,,新竹市北區舊港里6鄰舊港50號,244113.78,2748735.11
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,50之2號,,,新竹市北區舊港里6鄰舊港50之2號,244096.68,2748747.41
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,51號,,,新竹市北區舊港里6鄰舊港51號,244138.09,2748705.05
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,5,,舊港,51之1號,,,新竹市北區舊港里5鄰舊港51之1號,244127.57,2748645.78
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,52號,,,新竹市北區舊港里6鄰舊港52號,244148.54,2748669.55
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,6,,舊港,53號,,,新竹市北區舊港里6鄰舊港53號,244089.79,2748761.54
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,55號,,,新竹市北區舊港里2鄰舊港55號,244137.35,2748619.89
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,56號,,,新竹市北區舊港里2鄰舊港56號,244159.08,2748618.49
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,57號,,,新竹市北區舊港里2鄰舊港57號,244157.09,2748590.58
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,58號,,,新竹市北區舊港里2鄰舊港58號,244149.35,2748592.88
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,59號,,,新竹市北區舊港里2鄰舊港59號,244146.98,2748599.44
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,59之1號,,,新竹市北區舊港里2鄰舊港59之1號,244137.32,2748607.48
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,60號,,,新竹市北區舊港里2鄰舊港60號,244121.18,2748622.85
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,62號,,,新竹市北區舊港里2鄰舊港62號,244122.98,2748591.86
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,63號,,,新竹市北區舊港里2鄰舊港63號,244167.02,2748583.92
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,2,,舊港,64號,,,新竹市北區舊港里2鄰舊港64號,244106.56,2748596.35
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,68號,,,新竹市北區舊港里4鄰舊港68號,244093.01,2748628.48
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,69號,,,新竹市北區舊港里3鄰舊港69號,244087.64,2748618.49
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,70號,,,新竹市北區舊港里4鄰舊港70號,244085.84,2748631.04
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,71號,,,新竹市北區舊港里3鄰舊港71號,244083.79,2748620.29
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,72號,,,新竹市北區舊港里4鄰舊港72號,244080.21,2748633.35
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,73號,,,新竹市北區舊港里3鄰舊港73號,244079.7,2748621.57
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,74號,,,新竹市北區舊港里4鄰舊港74號,244074.32,2748635.91
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,75號,,,新竹市北區舊港里3鄰舊港75號,244074.58,2748622.85
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,76號,,,新竹市北區舊港里4鄰舊港76號,244068.43,2748638.47
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,77號,,,新竹市北區舊港里3鄰舊港77號,244070.48,2748624.64
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,78號,,,新竹市北區舊港里4鄰舊港78號,244062.54,2748641.8
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,79號,,,新竹市北區舊港里3鄰舊港79號,244066.38,2748626.43
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,80號,,,新竹市北區舊港里4鄰舊港80號,244056.65,2748644.61
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,81號,,,新竹市北區舊港里3鄰舊港81號,244062.54,2748627.97
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,82號,,,新竹市北區舊港里4鄰舊港82號,244050.25,2748647.94
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,83號,,,新竹市北區舊港里3鄰舊港83號,244057.93,2748629.5
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,84號,,,新竹市北區舊港里4鄰舊港84號,244044.87,2748650.25
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,85號,,,新竹市北區舊港里3鄰舊港85號,244053.58,2748631.04
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,86號,,,新竹市北區舊港里4鄰舊港86號,244039.24,2748652.81
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,87號,,,新竹市北區舊港里3鄰舊港87號,244049.48,2748633.09
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,88號,,,新竹市北區舊港里3鄰舊港88號,244032.58,2748655.37
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,89號,,,新竹市北區舊港里3鄰舊港89號,244045.13,2748634.63
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,90號,,,新竹市北區舊港里4鄰舊港90號,244026.18,2748658.19
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,91號,,,新竹市北區舊港里3鄰舊港91號,244040.77,2748636.93
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,92號,,,新竹市北區舊港里4鄰舊港92號,244020.8,2748660.49
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,93號,,,新竹市北區舊港里3鄰舊港93號,244036.93,2748638.21
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,94號,,,新竹市北區舊港里4鄰舊港94號,244014.91,2748663.05
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,95號,,,新竹市北區舊港里3鄰舊港95號,244032.32,2748640
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,4,,舊港,96號,,,新竹市北區舊港里4鄰舊港96號,244008.51,2748665.1
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,97號,,,新竹市北區舊港里3鄰舊港97號,244027.71,2748641.8
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,99號,,,新竹市北區舊港里3鄰舊港99號,244024.13,2748643.85
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,101號,,,新竹市北區舊港里3鄰舊港101號,244019.52,2748645.64
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,3,,舊港,103號,,,新竹市北區舊港里3鄰舊港103號,244014.71,2748647.04
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,8,,舊港,110號,,,新竹市北區舊港里8鄰舊港110號,244248.97,2748488.91
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,8,,舊港,111號,,,新竹市北區舊港里8鄰舊港111號,244250.42,2748483.61
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,9,,舊港,112號,,,新竹市北區舊港里9鄰舊港112號,244257.68,2748475.59
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,9,,舊港,113號,,,新竹市北區舊港里9鄰舊港113號,244260.24,2748470.99
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,9,,舊港,114號,,,新竹市北區舊港里9鄰舊港114號,244263.57,2748466.89
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,9,,舊港,115號,,,新竹市北區舊港里9鄰舊港115號,244266.13,2748463.56
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,9,,舊港,116號,,,新竹市北區舊港里9鄰舊港116號,244270.23,2748459.2
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,117號,,,新竹市北區舊港里10鄰舊港117號,244277.76,2748450.29
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,118號,,,新竹市北區舊港里10鄰舊港118號,244279.96,2748446.4
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,119號,,,新竹市北區舊港里10鄰舊港119號,244282.73,2748441.15
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,120號,,,新竹市北區舊港里10鄰舊港120號,244285.85,2748437.69
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,121號,,,新竹市北區舊港里10鄰舊港121號,244288.92,2748433.85
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,122號,,,新竹市北區舊港里10鄰舊港122號,244295.32,2748424.38
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,123號,,,新竹市北區舊港里10鄰舊港123號,244298.91,2748420.79
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,123之1號,,,新竹市北區舊港里10鄰舊港123之1號,244302.24,2748395.44
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,124號,,,新竹市北區舊港里10鄰舊港124號,244277.91,2748424.63
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,125號,,,新竹市北區舊港里10鄰舊港125號,244285.59,2748412.34
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,126號,,,新竹市北區舊港里10鄰舊港126號,244274.32,2748420.28
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,127號,,,新竹市北區舊港里10鄰舊港127號,244282.77,2748409.01
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,129號,,,新竹市北區舊港里10鄰舊港129號,244280.21,2748405.43
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,130號,,,新竹市北區舊港里10鄰舊港130號,244267.66,2748412.34
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,131號,,,新竹市北區舊港里10鄰舊港131號,244277.65,2748402.1
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,132號,,,新竹市北區舊港里10鄰舊港132號,244265.87,2748407.22
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,133號,,,新竹市北區舊港里10鄰舊港133號,244275.35,2748398.26
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,134號,,,新竹市北區舊港里10鄰舊港134號,244262.29,2748403.12
新竹市政府,157547,TW,台灣省,新竹市,北區,舊港里,10,,舊港,135號,,,新竹市北區舊港里10鄰舊港135號,244271.64,2748394.95
