addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,x,y,addr:TW:dataset,source
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,23號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷23號,191610.44,2639595.557,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,25號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷25號,191611.168,2639601.1,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,27號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷27號,191611.83,2639606.126,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,34號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷34號,191627.506,2639621.138,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,36號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷36號,191624.74,2639625.829,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,37號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷37號,191616.221,2639630.546,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,38號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷38號,191625.805,2639630.394,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,40號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷40號,191626.565,2639634.501,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,42號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷42號,191626.718,2639639.064,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,45號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷45號,191572.14,2639645.13,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,46號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷46號,191628.391,2639645.149,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,48號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷48號,191629.608,2639649.409,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,50號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷50號,191630.369,2639653.82,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,52號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷52號,191631.281,2639658.232,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,54號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷54號,191631.738,2639662.188,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,55號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷55號,191623.219,2639660.666,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,56號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷56號,191633.411,2639666.143,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,57號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷57號,191623.979,2639666.295,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,58號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷58號,191633.716,2639670.402,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,59號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷59號,191624.892,2639670.554,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,60號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷60號,191634.476,2639674.662,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,7,中興街58巷,61號,,,彰化縣竹塘鄉竹塘村7鄰中興街58巷61號,191625.805,2639674.966,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,62號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷62號,191635.389,2639678.617,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,7,中興街58巷,63號,,,彰化縣竹塘鄉竹塘村7鄰中興街58巷63號,191626.565,2639679.986,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,64號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷64號,191635.693,2639682.724,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,7,中興街58巷,65號,,,彰化縣竹塘鄉竹塘村7鄰中興街58巷65號,191627.174,2639685.159,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,66號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷66號,191636.606,2639686.984,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,7,中興街58巷,67號,,,彰化縣竹塘鄉竹塘村7鄰中興街58巷67號,191628.087,2639688.961,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,68號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷68號,191636.91,2639691.092,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,7,中興街58巷,69號,,,彰化縣竹塘鄉竹塘村7鄰中興街58巷69號,191628.999,2639693.373,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,70號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷70號,191637.67,2639695.351,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,7,中興街58巷,71號,,,彰化縣竹塘鄉竹塘村7鄰中興街58巷71號,191629.456,2639699.458,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,11,中興街58巷,72號,,,彰化縣竹塘鄉竹塘村11鄰中興街58巷72號,191637.91,2639699.278,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,7,中興街58巷,73號,,,彰化縣竹塘鄉竹塘村7鄰中興街58巷73號,191629.98,2639704.08,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街,59號,,,彰化縣竹塘鄉竹塘村18鄰中興街59號,191566.056,2639518.327,170727,彰化縣政府
