addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,addr:floor,addr:unit,addr:full,x,y,addr:TW:dataset,source
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路,170號,,,澎湖縣馬公市朝陽里13鄰三多路170號,308841.803,2608081.74,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路,172號,,,澎湖縣馬公市朝陽里13鄰三多路172號,308836.032,2608084.929,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路,174號,,,澎湖縣馬公市朝陽里13鄰三多路174號,308831.476,2608087.359,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路176巷,1號,,,澎湖縣馬公市朝陽里13鄰三多路176巷1號,308819.977,2608096.419,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路176巷,3號,,,澎湖縣馬公市朝陽里13鄰三多路176巷3號,308821.772,2608100.01,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路176巷,5號,,,澎湖縣馬公市朝陽里13鄰三多路176巷5號,308823.463,2608103.708,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路176巷,7號,,,澎湖縣馬公市朝陽里13鄰三多路176巷7號,308825.364,2608107.299,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路176巷,9號,,,澎湖縣馬公市朝陽里13鄰三多路176巷9號,308827.477,2608110.892,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路176巷,11號,,,澎湖縣馬公市朝陽里13鄰三多路176巷11號,308829.801,2608114.377,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路176巷,13號,,,澎湖縣馬公市朝陽里13鄰三多路176巷13號,308831.28,2608118.181,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路176巷,15號,,,澎湖縣馬公市朝陽里13鄰三多路176巷15號,308832.865,2608121.667,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路,178號,,,澎湖縣馬公市朝陽里13鄰三多路178號,308818.075,2608092.616,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路,180號,,,澎湖縣馬公市朝陽里13鄰三多路180號,308809.354,2608100.374,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路,182號,,,澎湖縣馬公市朝陽里13鄰三多路182號,308805.616,2608102.325,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,1號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄1號,308806.777,2608125.829,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,2號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄2號,308803.408,2608127.636,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,3號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄3號,308800.203,2608129.691,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,4號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄4號,308796.323,2608132.06,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,5號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄5號,308792.772,2608134.375,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,6號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄6號,308789.685,2608136.614,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,7號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄7號,308785.98,2608138.466,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,8號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄8號,308782.689,2608140.932,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,9號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄9號,308779.008,2608143.009,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,10號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄10號,308775.514,2608145.464,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,11號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄11號,308772.021,2608148.201,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷1弄,12號,,,澎湖縣馬公市朝陽里11鄰三多路184巷1弄12號,308768.433,2608149.901,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路184巷,2號,,,澎湖縣馬公市朝陽里13鄰三多路184巷2號,308810.68,2608110.871,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷,3號,,,澎湖縣馬公市朝陽里11鄰三多路184巷3號,308813.596,2608140.788,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路184巷,4號,,,澎湖縣馬公市朝陽里13鄰三多路184巷4號,308813.596,2608115.434,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷,5號,,,澎湖縣馬公市朝陽里11鄰三多路184巷5號,308816.512,2608146.619,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路184巷,6號,,,澎湖縣馬公市朝陽里13鄰三多路184巷6號,308816.765,2608121.773,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷,7號,,,澎湖縣馬公市朝陽里11鄰三多路184巷7號,308821.203,2608155.239,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路184巷,8號,,,澎湖縣馬公市朝陽里13鄰三多路184巷8號,308819.682,2608126.717,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷,9號,,,澎湖縣馬公市朝陽里11鄰三多路184巷9號,308823.104,2608159.169,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,13,三多路184巷,10號,,,澎湖縣馬公市朝陽里13鄰三多路184巷10號,308823.992,2608132.167,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷,11號,,,澎湖縣馬公市朝陽里11鄰三多路184巷11號,308826.4,2608165.761,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,12,三多路184巷,12號,,,澎湖縣馬公市朝陽里12鄰三多路184巷12號,308833.119,2608147.252,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路184巷,13號,,,澎湖縣馬公市朝陽里11鄰三多路184巷13號,308829.442,2608168.93,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,12,三多路184巷,14號,,,澎湖縣馬公市朝陽里12鄰三多路184巷14號,308844.021,2608158.915,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,12,三多路184巷,16號,,,澎湖縣馬公市朝陽里12鄰三多路184巷16號,308856.571,2608154.732,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,186號,,,澎湖縣馬公市朝陽里11鄰三多路186號,308797,2608107.609,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,188號,,,澎湖縣馬公市朝陽里11鄰三多路188號,308793.911,2608110.209,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,190號,,,澎湖縣馬公市朝陽里11鄰三多路190號,308790.416,2608112.566,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,192號,,,澎湖縣馬公市朝陽里11鄰三多路192號,308787.164,2608114.68,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,194號,,,澎湖縣馬公市朝陽里11鄰三多路194號,308783.716,2608116.844,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,196號,,,澎湖縣馬公市朝陽里11鄰三多路196號,308780.374,2608119.189,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,198號,,,澎湖縣馬公市朝陽里11鄰三多路198號,308776.915,2608121.593,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,200號,,,澎湖縣馬公市朝陽里11鄰三多路200號,308773.364,2608123.856,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,202號,,,澎湖縣馬公市朝陽里11鄰三多路202號,308770.35,2608127.029,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,204號,,,澎湖縣馬公市朝陽里11鄰三多路204號,308767.177,2608128.774,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,206號,,,澎湖縣馬公市朝陽里11鄰三多路206號,308763.29,2608130.519,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,208號,,,澎湖縣馬公市朝陽里11鄰三多路208號,308760.277,2608132.898,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路,210號,,,澎湖縣馬公市朝陽里11鄰三多路210號,308756.469,2608134.801,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路212巷,1號,,,澎湖縣馬公市朝陽里9鄰三多路212巷1號,308745.897,2608145.458,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,2號,,,澎湖縣馬公市朝陽里11鄰三多路212巷2號,308780.082,2608160.741,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路212巷,3號,,,澎湖縣馬公市朝陽里9鄰三多路212巷3號,308750.232,2608152.286,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,4號,,,澎湖縣馬公市朝陽里11鄰三多路212巷4號,308785.341,2608157.859,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路212巷,5號,,,澎湖縣馬公市朝陽里9鄰三多路212巷5號,308753.576,2608157.394,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,6號,,,澎湖縣馬公市朝陽里11鄰三多路212巷6號,308791.378,2608154.144,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路212巷,7號,,,澎湖縣馬公市朝陽里9鄰三多路212巷7號,308757.569,2608162.875,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,8號,,,澎湖縣馬公市朝陽里11鄰三多路212巷8號,308796.021,2608151.636,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路212巷,9號,,,澎湖縣馬公市朝陽里9鄰三多路212巷9號,308759.52,2608169.654,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,10號,,,澎湖縣馬公市朝陽里11鄰三多路212巷10號,308801.288,2608148.773,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路212巷,11號,,,澎湖縣馬公市朝陽里9鄰三多路212巷11號,308765.279,2608178.014,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,12號,,,澎湖縣馬公市朝陽里11鄰三多路212巷12號,308807.692,2608145.834,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路212巷,13號,,,澎湖縣馬公市朝陽里9鄰三多路212巷13號,308769.086,2608183.215,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,14號,,,澎湖縣馬公市朝陽里11鄰三多路212巷14號,308814.41,2608158.012,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路212巷,15號,,,澎湖縣馬公市朝陽里9鄰三多路212巷15號,308772.894,2608189.531,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,16號,,,澎湖縣馬公市朝陽里11鄰三多路212巷16號,308808.531,2608160.321,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,18號,,,澎湖縣馬公市朝陽里11鄰三多路212巷18號,308803.178,2608163.155,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,20號,,,澎湖縣馬公市朝陽里11鄰三多路212巷20號,308797.928,2608166.305,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,22號,,,澎湖縣馬公市朝陽里11鄰三多路212巷22號,308792.469,2608169.664,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,24號,,,澎湖縣馬公市朝陽里11鄰三多路212巷24號,308786.591,2608172.814,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,26號,,,澎湖縣馬公市朝陽里11鄰三多路212巷26號,308799.1,2608183.395,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,28號,,,澎湖縣馬公市朝陽里11鄰三多路212巷28號,308805.099,2608180.235,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,30號,,,澎湖縣馬公市朝陽里11鄰三多路212巷30號,308810.194,2608176.816,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,11,三多路212巷,32號,,,澎湖縣馬公市朝陽里11鄰三多路212巷32號,308816.58,2608173.85,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,9,三多路,218號,,,澎湖縣馬公市朝陽里9鄰三多路218號,308726.537,2608151.142,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,241號,,,澎湖縣馬公市朝陽里21鄰中華路241號,308820.694,2607795.399,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,243號,,,澎湖縣馬公市朝陽里21鄰中華路243號,308826.142,2607798.168,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,245號,,,澎湖縣馬公市朝陽里21鄰中華路245號,308830.624,2607798.914,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,247號,,,澎湖縣馬公市朝陽里21鄰中華路247號,308834.952,2607803.676,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,249號,,,澎湖縣馬公市朝陽里21鄰中華路249號,308841.12,2607805.52,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,251號,,,澎湖縣馬公市朝陽里21鄰中華路251號,308848.814,2607807.408,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,253號,,,澎湖縣馬公市朝陽里21鄰中華路253號,308855.96,2607806.624,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,255號,,,澎湖縣馬公市朝陽里21鄰中華路255號,308860.562,2607807.31,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,257號,,,澎湖縣馬公市朝陽里21鄰中華路257號,308868.468,2607802.41,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,21,中華路,261號,,,澎湖縣馬公市朝陽里21鄰中華路261號,308876.378,2607802.365,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,263號,,,澎湖縣馬公市朝陽里22鄰中華路263號,308904.564,2607790.854,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,267號,,,澎湖縣馬公市朝陽里22鄰中華路267號,308916.159,2607807.484,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,271號,,,澎湖縣馬公市朝陽里22鄰中華路271號,308935.191,2607788.498,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,279號,,,澎湖縣馬公市朝陽里22鄰中華路279號,308950.709,2607791.189,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,281號,,,澎湖縣馬公市朝陽里22鄰中華路281號,308952.35,2607770.93,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,283號,,,澎湖縣馬公市朝陽里22鄰中華路283號,308959.383,2607771.243,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,285號,,,澎湖縣馬公市朝陽里22鄰中華路285號,308964.813,2607770.581,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,287號,,,澎湖縣馬公市朝陽里22鄰中華路287號,308970.109,2607766.211,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,289號,,,澎湖縣馬公市朝陽里22鄰中華路289號,308978.452,2607761.841,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,1號,,,澎湖縣馬公市朝陽里22鄰中華路291巷1號,308986.253,2607772.994,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,2號,,,澎湖縣馬公市朝陽里22鄰中華路291巷2號,308998.929,2607765.11,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,3號,,,澎湖縣馬公市朝陽里22鄰中華路291巷3號,308989.064,2607778.885,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,4號,,,澎湖縣馬公市朝陽里22鄰中華路291巷4號,308999.752,2607768.914,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,5號,,,澎湖縣馬公市朝陽里22鄰中華路291巷5號,308989.868,2607785.312,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,6號,,,澎湖縣馬公市朝陽里22鄰中華路291巷6號,309000.574,2607781.358,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,7號,,,澎湖縣馬公市朝陽里22鄰中華路291巷7號,308970.649,2607786.294,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,8號,,,澎湖縣馬公市朝陽里22鄰中華路291巷8號,309004.585,2607779.609,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,9號,,,澎湖縣馬公市朝陽里22鄰中華路291巷9號,308963.348,2607793.389,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,9號,,1,澎湖縣馬公市朝陽里22鄰中華路291巷9號之1,308963.348,2607793.389,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,9號,,2,澎湖縣馬公市朝陽里22鄰中華路291巷9號之2,308963.348,2607793.389,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,9號,,3,澎湖縣馬公市朝陽里22鄰中華路291巷9號之3,308963.348,2607793.389,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,9號,,4,澎湖縣馬公市朝陽里22鄰中華路291巷9號之4,308963.348,2607793.389,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,10號,,,澎湖縣馬公市朝陽里22鄰中華路291巷10號,309007.676,2607778.483,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,12號,,,澎湖縣馬公市朝陽里22鄰中華路291巷12號,309011.024,2607777.412,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,14號,,,澎湖縣馬公市朝陽里22鄰中華路291巷14號,309014.371,2607775.805,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路291巷,16號,,,澎湖縣馬公市朝陽里22鄰中華路291巷16號,309017.451,2607774.198,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,293號,,,澎湖縣馬公市朝陽里22鄰中華路293號,308993.065,2607757.033,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,297號,,,澎湖縣馬公市朝陽里22鄰中華路297號,309001.808,2607754.107,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,朝陽里,22,中華路,299號,,,澎湖縣馬公市朝陽里22鄰中華路299號,309006.788,2607754.342,170852,澎湖縣政府
